"","GeoUID","Region Name","PR_UID","province_name","vector","label","csd_value","province_value","diff_from_province","ratio_to_province"
"57","1302037","St. Stephen (TV)","13","New Brunswick","v_CA21_4437","Total - Age at immigration for the immigrant population in private households",0.0809312638580931,0.0568907053802813,0.0240405584778118,1.42257444897395
"58","1302037","St. Stephen (TV)","13","New Brunswick","v_CA21_6582","4 Occupations in education, law and social, community and government services",0.0643015521064302,0.0661221490181921,-0.00182059691176198,0.972466156366741
"59","1302037","St. Stephen (TV)","13","New Brunswick","v_CA21_5847","Bachelor's degree or higher",0.148558758314856,0.158410799241887,-0.00985204092703115,0.937807012058645
"60","1302037","St. Stephen (TV)","13","New Brunswick","v_CA21_4917","Total - Ethnic or cultural origin for the population in private households",0.97450110864745,0.97883601294465,-0.00433490429719996,0.995571368196641
"61","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_1142","Gini index on adjusted household after-tax income",0.237,0.308,-0.071,0.769480519480519
"62","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4410","Immigrants",0.0598000377287304,0.295739746407852,-0.235939708679122,0.202204940171487
"63","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4875","Total visible minority population",0.0711186568571968,0.338679671219132,-0.267561014361935,0.209987970642565
"64","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4878","South Asian",0.00773438973778532,0.106531297723233,-0.0987969079854478,0.0726020418701663
"65","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4881","Chinese",0.00415016034710432,0.0576665034207817,-0.0535163430736773,0.0719683022364193
"66","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4884","Black",0.03584229390681,0.0540454959672923,-0.0182032020604823,0.663187436164918
"67","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4887","Filipino",0.00565930956423316,0.0255660491304028,-0.0199067395661696,0.221360349241572
"68","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4890","Arab",0.00754574608564422,0.0199814509929807,-0.0124357049073365,0.377637544355261
"69","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4893","Latin American",0.00245236747783437,0.01751905343821,-0.0150666859603757,0.13998287558651
"70","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4896","Southeast Asian",0.000565930956423316,0.0118001746632544,-0.0112342437068311,0.0479595406486328
"71","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4899","West Asian",0.00150914921712884,0.0149174539659962,-0.0134083047488674,0.101166674994868
"72","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_1189","Non-official languages",0.041124316166761,0.266299946948603,-0.225175630781842,0.15442855561176
"73","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_1192","Indigenous languages (33)",0.000188643652141105,0.0010176503813078,-0.000829006729166692,0.185371769721814
"74","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_6087","28. Military science, leadership and operational art",0.000754574608564422,0.000150099037242981,0.000604475571321441,5.02717820463374
"75","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4272","Total - Occupied private dwellings by dwelling condition",0.380871533672892,0.386053317708973,-0.00518178403608077,0.986577543053296
"76","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4288","Total - Owner and tenant households with household total income greater than zero, in non-farm, non-reserve private dwellings by shelter-cost-to-income ratio",10025,5415420,-5405395,0.00185119529048532
"77","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4311","Median value of dwellings ($) (60)",452000,7e+05,-248000,0.645714285714286
"78","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4305","Total - Owner households in non-farm, non-reserve private dwellings",0.30880965855499,0.261408194718454,0.0474014638365354,1.18133120840985
"79","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4313","Total - Tenant households in non-farm, non-reserve private dwellings",0.0696095076400679,0.121063485776306,-0.051453978136238,0.574983507154984
"80","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4263","Total - Occupied private dwellings by period of construction",0.380871533672892,0.386053317708973,-0.00518178403608077,0.986577543053296
"81","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_560","Median total income in 2020 among recipients ($)",51200,41200,10000,1.24271844660194
"82","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_566","Median after-tax income in 2020 among recipients ($)",44800,37200,7600,1.20430107526882
"83","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_1040","Prevalence of low income based on the Low-income measure, after tax (LIM-AT) (%)",5.3,10.1,-4.8,0.524752475247525
"84","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_1010","LIM low-income status in 2020 for the population in private households",0.979249198264478,0.98648848540018,-0.0072392871357011,0.992661559417225
"85","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_1100","Adjusted after-tax family income decile group for the population in private households",25950,14031755,-14005805,0.00184937664604321
"86","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4404","Total - Immigrant status and period of immigration for the population in private households",0.979249198264478,0.98648848540018,-0.0072392871357011,0.992661559417225
"87","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4437","Total - Age at immigration for the immigrant population in private households",0.0598000377287304,0.295739746407852,-0.235939708679122,0.202204940171487
"88","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_6582","4 Occupations in education, law and social, community and government services",0.0796076212035465,0.0612530619149038,0.0183545592886427,1.29965129439802
