"","GeoUID","Region Name","PR_UID","province_name","vector","label","csd_value","province_value","diff_from_province","ratio_to_province"
"88","3515014","Peterborough (CY)","35","Ontario","v_CA16_1142","Gini index on adjusted household after-tax income",260,231040,-230780,0.00112534626038781
"89","3515014","Peterborough (CY)","35","Ontario","v_CA16_4410","Immigrants",0,7.17552676917632e-05,-7.17552676917632e-05,0
"90","3515014","Peterborough (CY)","35","Ontario","v_CA16_4875","Total visible minority population",0.158573455914111,0.153155856159316,0.00541759975479514,1.03537311527389
"91","3515014","Peterborough (CY)","35","Ontario","v_CA16_4878","South Asian",0.0220275189732831,0.0101003904527572,0.011927128520526,2.18085816348517
"92","3515014","Peterborough (CY)","35","Ontario","v_CA16_4881","Chinese",0.0717591164311717,0.0828260273086421,-0.0110669108774704,0.866383656960502
"93","3515014","Peterborough (CY)","35","Ontario","v_CA16_4884","Black",0.0441784414142037,0.0307997403425961,0.0133787010716077,1.4343770734036
"94","3515014","Peterborough (CY)","35","Ontario","v_CA16_4887","Filipino",0.296661936200407,0.274706305317549,0.0219556308828586,1.07992401505848
"95","3515014","Peterborough (CY)","35","Ontario","v_CA16_4890","Arab",0.265996174492503,0.264526723818064,0.00146945067443888,1.00555501785691
"96","3515014","Peterborough (CY)","35","Ontario","v_CA16_4893","Latin American",0.0137718269883384,9.65907696700522e-05,0.0136752362186683,142.579120503771
"97","3515014","Peterborough (CY)","35","Ontario","v_CA16_4896","Southeast Asian",3.72715493305362,0.0376554542554592,3.68949947879816,98.9804798998878
"98","3515014","Peterborough (CY)","35","Ontario","v_CA16_4899","West Asian",0.000661442586536682,3.39815101918505e-06,0.000658044435517497,194.64779016658
"99","3515014","Peterborough (CY)","35","Ontario","v_CA16_1189","Non-official languages",0,2.19355481544768e-05,-2.19355481544768e-05,0
"100","3515014","Peterborough (CY)","35","Ontario","v_CA16_1192","Indigenous languages",0,1.37561912155194e-05,-1.37561912155194e-05,0
"101","3515014","Peterborough (CY)","35","Ontario","v_CA16_6087","28. Military science, leadership and operational art",0,0,0,NA
"102","3515014","Peterborough (CY)","35","Ontario","v_CA16_4272","Total - Occupied private dwellings by dwelling condition",0.000185105201456161,0.000171022917814565,1.40822836415959e-05,1.0823415003179
"103","3515014","Peterborough (CY)","35","Ontario","v_CA16_4288","Total - Owner and tenant households with household total income greater than zero, in non-farm, non-reserve private dwellings by shelter-cost-to-income ratio",10,4425,-4415,0.00225988700564972
"104","3515014","Peterborough (CY)","35","Ontario","v_CA16_4311","Median value of dwellings ($)",15,1495,-1480,0.0100334448160535
"105","3515014","Peterborough (CY)","35","Ontario","v_CA16_4305","Total - Owner households in non-farm, non-reserve private dwellings",0,1.44997691190609e-05,-1.44997691190609e-05,0
"106","3515014","Peterborough (CY)","35","Ontario","v_CA16_4313","Total - Tenant households in non-farm, non-reserve private dwellings",0.000123403467637441,5.50247648620775e-05,6.83787027753631e-05,2.2426895952533
"107","3515014","Peterborough (CY)","35","Ontario","v_CA16_4263","Total - Occupied private dwellings by period of construction",0.00191275374838033,0.00173179293734836,0.000180960811031973,1.10449333007966
"108","3515014","Peterborough (CY)","35","Ontario","v_CA16_560","Median total income in 2020 among recipients ($)",895,490720,-489825,0.00182385066840561
"109","3515014","Peterborough (CY)","35","Ontario","v_CA16_566","Median after-tax income in 2020 among recipients ($)",45,22760,-22715,0.00197715289982425
"110","3515014","Peterborough (CY)","35","Ontario","v_CA16_1040","Prevalence of low income based on the Low-income measure, after tax (LIM-AT) (%)",875,200640,-199765,0.00436104465709729
"111","3515014","Peterborough (CY)","35","Ontario","v_CA16_1010","LIM low-income status in 2020 for the population in private households",0.000185105201456161,0.00310332238043081,-0.00291821717897465,0.0596474290339323
"112","3515014","Peterborough (CY)","35","Ontario","v_CA16_1100","Adjusted after-tax family income decile group for the population in private households",10,5490,-5480,0.00182149362477231
"113","3515014","Peterborough (CY)","35","Ontario","v_CA16_4404","Total - Immigrant status and period of immigration for the population in private households",0.0104892947491825,0.0307911891967054,-0.0203018944475229,0.340658968452729
"114","3515014","Peterborough (CY)","35","Ontario","v_CA16_4437","Total - Age at immigration for the immigrant population in private households",0,1.33844022637486e-05,-1.33844022637486e-05,0
"115","3515014","Peterborough (CY)","35","Ontario","v_CA16_6582","4 Occupations in education, law and social, community and government services",0,3.34610056593714e-06,-3.34610056593714e-06,0
"116","3515014","Peterborough (CY)","35","Ontario","v_CA16_5847","Bachelor's degree or higher",0.0199913617572654,0.024420213719161,-0.00442885196189566,0.818639918027392
"117","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_1142","Gini index on adjusted household after-tax income",15,231040,-231025,6.49238227146814e-05
"118","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_4410","Immigrants",0,7.17552676917632e-05,-7.17552676917632e-05,0
"119","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_4875","Total visible minority population",0.17524235645041,0.153155856159316,0.0220865002910941,1.14420930968594
"120","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_4878","South Asian",0.00372856077554064,0.0101003904527572,-0.00637182967721651,0.369150162360589
"121","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_4881","Chinese",0.081282624906786,0.0828260273086421,-0.0015434024018561,0.981365731859808
"122","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_4884","Black",0.0343027591349739,0.0307997403425961,0.00350301879237782,1.11373533521428
"123","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_4887","Filipino",0.300521998508576,0.274706305317549,0.0258156931910271,1.09397561210393
"124","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_4890","Arab",0.337807606263982,0.264526723818064,0.0732808824459177,1.27702638655261
"125","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_4893","Latin American",0.149589858314691,9.65907696700522e-05,0.14949326754502,1548.69723914283
"126","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_4896","Southeast Asian",57.9925428784489,0.0376554542554592,57.9548874241935,1540.08347595598
"127","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_4899","West Asian",0.00859060402684564,3.39815101918505e-06,0.00858720587582645,2528.02302733027
"128","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_1189","Non-official languages",0,2.19355481544768e-05,-2.19355481544768e-05,0
"129","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_1192","Indigenous languages",0,1.37561912155194e-05,-1.37561912155194e-05,0
"130","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_6087","28. Military science, leadership and operational art",0,0,0,NA
"131","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_4272","Total - Occupied private dwellings by dwelling condition",0,0.000171022917814565,-0.000171022917814565,0
"132","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_4288","Total - Owner and tenant households with household total income greater than zero, in non-farm, non-reserve private dwellings by shelter-cost-to-income ratio",0,4425,-4425,0
"133","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_4311","Median value of dwellings ($)",0,1495,-1495,0
"134","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_4305","Total - Owner households in non-farm, non-reserve private dwellings",0,1.44997691190609e-05,-1.44997691190609e-05,0
"135","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_4313","Total - Tenant households in non-farm, non-reserve private dwellings",0,5.50247648620775e-05,-5.50247648620775e-05,0
"136","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_4263","Total - Occupied private dwellings by period of construction",0.00223713646532438,0.00173179293734836,0.000505343527976028,1.29180366606056
"137","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_560","Median total income in 2020 among recipients ($)",60,490720,-490660,0.000122269318552331
"138","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_566","Median after-tax income in 2020 among recipients ($)",0,22760,-22760,0
"139","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_1040","Prevalence of low income based on the Low-income measure, after tax (LIM-AT) (%)",115,200640,-200525,0.000573165869218501
"140","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_1010","LIM low-income status in 2020 for the population in private households",0,0.00310332238043081,-0.00310332238043081,0
"141","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_1100","Adjusted after-tax family income decile group for the population in private households",0,5490,-5490,0
"142","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_4404","Total - Immigrant status and period of immigration for the population in private households",0.00149142431021626,0.0307911891967054,-0.0292997648864891,0.0484367232680912
"143","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_4437","Total - Age at immigration for the immigrant population in private households",0,1.33844022637486e-05,-1.33844022637486e-05,0
"144","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_6582","4 Occupations in education, law and social, community and government services",0,3.34610056593714e-06,-3.34610056593714e-06,0
"145","3515023","Douro-Dummer (TP)","35","Ontario","v_CA16_5847","Bachelor's degree or higher",0.00894854586129754,0.024420213719161,-0.0154716678578635,0.366440112449801
"146","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_1142","Gini index on adjusted household after-tax income",10,231040,-231030,4.32825484764543e-05
"147","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_4410","Immigrants",0,7.17552676917632e-05,-7.17552676917632e-05,0
"148","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_4875","Total visible minority population",0.169977924944812,0.153155856159316,0.0168220687854963,1.10983627532987
"149","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_4878","South Asian",0.00662251655629139,0.0101003904527572,-0.00347787389646576,0.655669361225893
"150","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_4881","Chinese",0.0629139072847682,0.0828260273086421,-0.0199121200238739,0.759591028679022
"151","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_4884","Black",0.0474613686534216,0.0307997403425961,0.0166616283108256,1.54096651872686
"152","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_4887","Filipino",0.320088300220751,0.274706305317549,0.0453819949032019,1.16520186841268
"153","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_4890","Arab",0.384105960264901,0.264526723818064,0.119579236446836,1.45204973894842
"154","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_4893","Latin American",0.189403973509934,9.65907696700522e-05,0.189307382740264,1960.89102671948
"155","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_4896","Southeast Asian",64.6761589403974,0.0376554542554592,64.6385034861419,1717.57744579647
"156","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_4899","West Asian",0.0119205298013245,3.39815101918505e-06,0.0119171316503053,3507.94586056487
"157","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_1189","Non-official languages",0,2.19355481544768e-05,-2.19355481544768e-05,0
"158","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_1192","Indigenous languages",0,1.37561912155194e-05,-1.37561912155194e-05,0
"159","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_6087","28. Military science, leadership and operational art",0,0,0,NA
"160","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_4272","Total - Occupied private dwellings by dwelling condition",0,0.000171022917814565,-0.000171022917814565,0
"161","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_4288","Total - Owner and tenant households with household total income greater than zero, in non-farm, non-reserve private dwellings by shelter-cost-to-income ratio",0,4425,-4425,0
"162","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_4311","Median value of dwellings ($)",0,1495,-1495,0
"163","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_4305","Total - Owner households in non-farm, non-reserve private dwellings",0,1.44997691190609e-05,-1.44997691190609e-05,0
"164","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_4313","Total - Tenant households in non-farm, non-reserve private dwellings",0,5.50247648620775e-05,-5.50247648620775e-05,0
"165","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_4263","Total - Occupied private dwellings by period of construction",0,0.00173179293734836,-0.00173179293734836,0
"166","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_560","Median total income in 2020 among recipients ($)",50,490720,-490670,0.000101891098793609
"167","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_566","Median after-tax income in 2020 among recipients ($)",0,22760,-22760,0
"168","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_1040","Prevalence of low income based on the Low-income measure, after tax (LIM-AT) (%)",60,200640,-200580,0.000299043062200957
"169","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_1010","LIM low-income status in 2020 for the population in private households",0,0.00310332238043081,-0.00310332238043081,0
"170","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_1100","Adjusted after-tax family income decile group for the population in private households",0,5490,-5490,0
"171","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_4404","Total - Immigrant status and period of immigration for the population in private households",0,0.0307911891967054,-0.0307911891967054,0
"172","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_4437","Total - Age at immigration for the immigrant population in private households",0,1.33844022637486e-05,-1.33844022637486e-05,0
"173","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_6582","4 Occupations in education, law and social, community and government services",0,3.34610056593714e-06,-3.34610056593714e-06,0
"174","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA16_5847","Bachelor's degree or higher",0.0121412803532009,0.024420213719161,-0.0122789333659602,0.497181576411609
"175","3518001","Pickering (CY)","35","Ontario","v_CA16_1142","Gini index on adjusted household after-tax income",1210,231040,-229830,0.00523718836565097
"176","3518001","Pickering (CY)","35","Ontario","v_CA16_4410","Immigrants",0,7.17552676917632e-05,-7.17552676917632e-05,0
"177","3518001","Pickering (CY)","35","Ontario","v_CA16_4875","Total visible minority population",0.15675057208238,0.153155856159316,0.00359471592306382,1.0234709661988
"178","3518001","Pickering (CY)","35","Ontario","v_CA16_4878","South Asian",0.0018524572300316,0.0101003904527572,-0.00824793322272555,0.183404516755679
